kp_id,name,subject,subject_zh,stage,grade,curriculum,domain,path,curriculum_points_count,excerpts_count,curriculum_md_chars,has_curriculum_md,textbook_chapter,textbook_chars,has_usable_textbook,exercises_count,errors_count,interactive_count,real_world_count,has_teaching_methods,has_extensions,gap_count,gaps,quality_flags
hist-m-ww2,第二次世界大战,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-ww2.json,4,4,0,False,,2277,True,1,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
hist-m-ww2-asia-pacific,第二次世界大战（亚太战场）,history,历史,middle,9,cn,世界近现代史,data/kp/history/hist-m-ww2-asia-pacific.json,2,2,0,False,社区上传补充节点,2277,True,1,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
hist-m-xia-shang-zhou,夏商西周,history,历史,middle,7,cn,中国古代史,data/kp/history/hist-m-xia-shang-zhou.json,4,4,0,False,,2149,True,2,3,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
hist-m-xinhai-revolution,辛亥革命,history,历史,middle,8,cn,中国近代史,data/kp/history/hist-m-xinhai-revolution.json,3,3,0,False,,1816,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
it-h-algorithm-concept,算法概念与复杂度,info-tech,信息科技,high,10,cn,算法,data/kp/info-tech/it-h-algorithm-concept.json,3,3,0,False,,393,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
it-h-control-structures,程序控制结构（顺序/分支/循环）,info-tech,信息科技,high,10,cn,程序设计与数据结构,data/kp/info-tech/it-h-control-structures.json,2,2,0,False,,393,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
it-h-data-structures,数据结构（列表/栈/队列/树/图）,info-tech,信息科技,high,10,cn,程序设计与数据结构,data/kp/info-tech/it-h-data-structures.json,3,3,0,False,,393,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
it-h-functions-modules,函数与模块化,info-tech,信息科技,high,10,cn,程序设计与数据结构,data/kp/info-tech/it-h-functions-modules.json,3,3,0,False,,393,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
it-h-information-security,信息安全与隐私保护,info-tech,信息科技,high,10,cn,网络与信息安全,data/kp/info-tech/it-h-information-security.json,3,3,0,False,,393,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
it-h-internet-applications,互联网应用（HTTP/Web/邮件）,info-tech,信息科技,high,10,cn,网络与信息安全,data/kp/info-tech/it-h-internet-applications.json,3,3,0,False,,393,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
it-h-network-basics,计算机网络基础（TCP/IP）,info-tech,信息科技,high,10,cn,网络与信息安全,data/kp/info-tech/it-h-network-basics.json,2,2,0,False,,393,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
it-h-programming-basics,程序设计基础（变量/数据类型）,info-tech,信息科技,high,10,cn,程序设计与数据结构,data/kp/info-tech/it-h-programming-basics.json,3,3,0,False,,393,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
it-h-recursion,递归与分治,info-tech,信息科技,high,11,cn,算法,data/kp/info-tech/it-h-recursion.json,3,3,0,False,,393,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
it-h-sorting-searching,排序与查找算法,info-tech,信息科技,high,10,cn,算法,data/kp/info-tech/it-h-sorting-searching.json,3,3,0,False,,393,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-addition-subtraction-within-100,100以内加减法,math,数学,elementary,2,cn,数与代数,data/kp/math/math-e-addition-subtraction-within-100.json,3,3,0,False,一下第6单元/二上第2单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-addition-subtraction-within-20,20以内加减法,math,数学,elementary,1,cn,数与代数,data/kp/math/math-e-addition-subtraction-within-20.json,3,3,0,False,第5-8单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-angle-concept,角的认识与度量,math,数学,elementary,2,cn,图形与几何,data/kp/math/math-e-angle-concept.json,2,2,0,False,二上第3单元/四上第3单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-area-calculation,多种平面图形面积,math,数学,elementary,4,cn,图形与几何,data/kp/math/math-e-area-calculation.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-area-rectangle,面积（长方形、正方形）,math,数学,elementary,3,cn,图形与几何,data/kp/math/math-e-area-rectangle.json,2,2,0,False,第5单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-area-units,面积单位与换算,math,数学,elementary,3,cn,图形与几何,data/kp/math/math-e-area-units.json,2,2,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-average-concept,平均数概念,math,数学,elementary,4,cn,统计与概率,data/kp/math/math-e-average-concept.json,2,2,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-average-median,平均数与中位数,math,数学,elementary,5,cn,统计与概率,data/kp/math/math-e-average-median.json,2,2,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-circle-area,圆的认识与面积,math,数学,elementary,6,cn,图形与几何,data/kp/math/math-e-circle-area.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-circle-perimeter-area,圆的周长和面积,math,数学,elementary,6,cn,图形与几何,data/kp/math/math-e-circle-perimeter-area.json,3,3,0,False,第5单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-complex-word-problems,综合复合应用问题,math,数学,elementary,6,cn,综合与实践,data/kp/math/math-e-complex-word-problems.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-cylinder-cone,圆柱与圆锥,math,数学,elementary,6,cn,图形与几何,data/kp/math/math-e-cylinder-cone.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-decimal-operations,小数四则运算,math,数学,elementary,5,cn,数与代数,data/kp/math/math-e-decimal-operations.json,3,3,0,False,四下第5单元/五上第1单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-decimals-intro,小数的初步认识,math,数学,elementary,3,cn,数与代数,data/kp/math/math-e-decimals-intro.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-decimals-meaning,小数的意义和性质,math,数学,elementary,4,cn,数与代数,data/kp/math/math-e-decimals-meaning.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-division-concept,除法的认识,math,数学,elementary,2,cn,数与代数,data/kp/math/math-e-division-concept.json,3,3,0,False,第2、4单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-division-intro,表内除法,math,数学,elementary,2,cn,数与代数,data/kp/math/math-e-division-intro.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-four-operations-laws,四则运算及运算律,math,数学,elementary,4,cn,数与代数,data/kp/math/math-e-four-operations-laws.json,4,4,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-fraction-decimal-percent,分数、小数、百分数互化,math,数学,elementary,6,cn,数与代数,data/kp/math/math-e-fraction-decimal-percent.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-fraction-operations,分数四则运算,math,数学,elementary,5,cn,数与代数,data/kp/math/math-e-fraction-operations.json,3,3,0,False,五下第6单元/六上第1-3单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-fractions-intro,分数的初步认识,math,数学,elementary,3,cn,数与代数,data/kp/math/math-e-fractions-intro.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-fractions-meaning,分数的意义和性质,math,数学,elementary,5,cn,数与代数,data/kp/math/math-e-fractions-meaning.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-large-numbers,大数的认识（亿以内）,math,数学,elementary,4,cn,数与代数,data/kp/math/math-e-large-numbers.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-length-units,长度单位（厘米/米/千米）,math,数学,elementary,2,cn,图形与几何,data/kp/math/math-e-length-units.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-letter-representation,用字母表示数,math,数学,elementary,5,cn,数与代数,data/kp/math/math-e-letter-representation.json,4,4,0,False,四下第3单元/五上第1单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-line-graph,条形统计图与折线统计图,math,数学,elementary,4,cn,统计与概率,data/kp/math/math-e-line-graph.json,2,2,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-mass-units,质量单位（克/千克/吨）,math,数学,elementary,3,cn,图形与几何,data/kp/math/math-e-mass-units.json,2,2,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-measurement-sense,量感培养（跨学段）,math,数学,elementary,1-6,cn,图形与几何,data/kp/math/math-e-measurement-sense.json,4,4,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-median-mode,中位数与众数,math,数学,elementary,5,cn,统计与概率,data/kp/math/math-e-median-mode.json,3,3,0,False,五下第7单元/六上第4单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-mixed-operations,四则混合运算,math,数学,elementary,3,cn,数与代数,data/kp/math/math-e-mixed-operations.json,3,3,0,False,二下第5单元/四上第2单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-multi-digit-addition-subtraction,万以内加减法,math,数学,elementary,3,cn,数与代数,data/kp/math/math-e-multi-digit-addition-subtraction.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-multi-digit-division,多位数除法,math,数学,elementary,4,cn,数与代数,data/kp/math/math-e-multi-digit-division.json,3,3,0,False,三下第2单元/四上第5单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-multi-digit-multiplication,多位数乘法,math,数学,elementary,3,cn,数与代数,data/kp/math/math-e-multi-digit-multiplication.json,3,3,0,False,三上第6单元/四上第4单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-multiplication-table,表内乘法（九九乘法表）,math,数学,elementary,2,cn,数与代数,data/kp/math/math-e-multiplication-table.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-negative-numbers,负数的认识,math,数学,elementary,6,cn,数与代数,data/kp/math/math-e-negative-numbers.json,2,2,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-numbers-within-10,10以内数的认识,math,数学,elementary,1,cn,数与代数,data/kp/math/math-e-numbers-within-10.json,3,3,0,False,第1-3单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-numbers-within-100,100以内数的认识,math,数学,elementary,1,cn,数与代数,data/kp/math/math-e-numbers-within-100.json,4,4,0,False,第4单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-numbers-within-10000,万以内数的认识,math,数学,elementary,2,cn,数与代数,data/kp/math/math-e-numbers-within-10000.json,4,4,0,False,第5单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-numbers-within-20,20以内数的认识,math,数学,elementary,1,cn,数与代数,data/kp/math/math-e-numbers-within-20.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-operations-laws,运算律与简便运算,math,数学,elementary,4,cn,数与代数,data/kp/math/math-e-operations-laws.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-percentage,百分数,math,数学,elementary,6,cn,数与代数,data/kp/math/math-e-percentage.json,3,3,0,False,第6单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-percentage-statistics,百分数在统计中的应用,math,数学,elementary,6,cn,统计与概率,data/kp/math/math-e-percentage-statistics.json,2,2,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-perimeter,周长（含长方形周长）,math,数学,elementary,3,cn,图形与几何,data/kp/math/math-e-perimeter.json,3,3,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-pictograph,象形统计图（数据分类与整理）,math,数学,elementary,2,cn,统计与概率,data/kp/math/math-e-pictograph.json,2,2,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-pie-chart,扇形统计图,math,数学,elementary,6,cn,统计与概率,data/kp/math/math-e-pie-chart.json,2,2,0,False,,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
math-e-plane-shapes,平面图形的认识,math,数学,elementary,1,cn,图形与几何,data/kp/math/math-e-plane-shapes.json,3,3,0,False,一下第1单元/二上第5单元,414,True,2,2,0,0,False,False,4,missing_curriculum_md_raw;missing_teaching_methods;missing_extensions;real_world<1,
