kp_id,name,subject,subject_zh,stage,grade,curriculum,domain,path,curriculum_points_count,excerpts_count,curriculum_md_chars,has_curriculum_md,textbook_chapter,textbook_chars,has_usable_textbook,exercises_count,errors_count,interactive_count,real_world_count,has_teaching_methods,has_extensions,gap_count,gaps,quality_flags
chn-e-vocabulary-expansion,词语积累与运用,chinese,语文,elementary,2,cn,识字与写字,data/kp/chinese/chn-e-vocabulary-expansion.json,3,10,0,False,语文园地,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-e-whole-book-reading,整本书阅读,chinese,语文,elementary,3-9,cn,阅读理解,data/kp/chinese/chn-e-whole-book-reading.json,3,21,0,False,2022课标拓展型学习任务群,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-e-word-formation,词语构成（合成词、叠词、ABB/AABB）,chinese,语文,elementary,2,cn,词语积累,data/kp/chinese/chn-e-word-formation.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-e-writing-methods,表达方法（叙述/描写/说明/议论/抒情）,chinese,语文,elementary,5,cn,阅读理解,data/kp/chinese/chn-e-writing-methods.json,2,8,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-advanced-composition,高级写作技巧,chinese,语文,high,11,cn,写作,data/kp/chinese/chn-h-advanced-composition.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-argumentative-essay,议论文写作,chinese,语文,high,10,cn,写作,data/kp/chinese/chn-h-argumentative-essay.json,3,3,0,False,写作专题,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-classical-comprehensive,文言文综合鉴赏,chinese,语文,high,12,cn,古诗文阅读,data/kp/chinese/chn-h-classical-comprehensive.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-classical-function-words,文言虚词,chinese,语文,high,10,cn,古诗文阅读,data/kp/chinese/chn-h-classical-function-words.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-classical-grammar-h,文言句式与语法,chinese,语文,high,10,cn,古诗文阅读,data/kp/chinese/chn-h-classical-grammar-h.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-classical-prose-advanced,古文经典精读,chinese,语文,high,11,cn,古诗文阅读,data/kp/chinese/chn-h-classical-prose-advanced.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-classical-translation-h,文言文翻译,chinese,语文,high,11,cn,古诗文阅读,data/kp/chinese/chn-h-classical-translation-h.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-classical-vocab-h,文言实词,chinese,语文,high,10,cn,古诗文阅读,data/kp/chinese/chn-h-classical-vocab-h.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-countryside-china,《乡土中国》（学术论著阅读）,chinese,语文,high,10,cn,整本书阅读,data/kp/chinese/chn-h-countryside-china.json,4,4,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-essay-structure-h,作文审题立意与结构,chinese,语文,high,10,cn,写作,data/kp/chinese/chn-h-essay-structure-h.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-foreign-classics,外国文学经典,chinese,语文,high,12,cn,整本书阅读,data/kp/chinese/chn-h-foreign-classics.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-gaokao-essay,高考作文综合训练,chinese,语文,high,12,cn,写作,data/kp/chinese/chn-h-gaokao-essay.json,4,4,2516,True,,0,False,0,0,1,0,True,True,5,missing_usable_textbook;exercises<1;common_errors<1;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_math_template
chn-h-idiom-usage-h,成语辨析与运用,chinese,语文,high,10,cn,语言文字运用,data/kp/chinese/chn-h-idiom-usage-h.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-info-reading,实用类文本（论述类/信息类）,chinese,语文,high,10,cn,现代文阅读,data/kp/chinese/chn-h-info-reading.json,2,2,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-language-expression-h,语言表达简明连贯得体,chinese,语文,high,11,cn,语言文字运用,data/kp/chinese/chn-h-language-expression-h.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-literary-deep-analysis,文学类深度鉴赏,chinese,语文,high,11,cn,现代文阅读,data/kp/chinese/chn-h-literary-deep-analysis.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-literary-reading-h,文学类文本阅读,chinese,语文,high,10,cn,现代文阅读,data/kp/chinese/chn-h-literary-reading-h.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-poetry-comparison-h,古诗词比较阅读,chinese,语文,high,12,cn,古诗文阅读,data/kp/chinese/chn-h-poetry-comparison-h.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-poetry-emotion,古诗词情感主旨,chinese,语文,high,11,cn,古诗文阅读,data/kp/chinese/chn-h-poetry-emotion.json,2,2,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-poetry-expression-h,古诗词表现手法,chinese,语文,high,10,cn,古诗文阅读,data/kp/chinese/chn-h-poetry-expression-h.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-poetry-imagery-h,古诗词意象与意境,chinese,语文,high,10,cn,古诗文阅读,data/kp/chinese/chn-h-poetry-imagery-h.json,3,3,0,False,古诗词单元,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-practical-reading,非连续性实用文本,chinese,语文,high,10,cn,现代文阅读,data/kp/chinese/chn-h-practical-reading.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-red-chamber,《红楼梦》（长篇小说阅读）,chinese,语文,high,11,cn,整本书阅读,data/kp/chinese/chn-h-red-chamber.json,4,4,2453,True,,0,False,0,0,1,0,True,True,5,missing_usable_textbook;exercises<1;common_errors<1;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_math_template
chn-h-sentence-revision-h,病句修改与句式变换,chinese,语文,high,10,cn,语言文字运用,data/kp/chinese/chn-h-sentence-revision-h.json,2,2,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-h-task-driven-writing,任务驱动型作文,chinese,语文,high,11,cn,写作,data/kp/chinese/chn-h-task-driven-writing.json,3,3,2511,True,,0,False,0,0,1,0,True,True,5,missing_usable_textbook;exercises<1;common_errors<1;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_math_template
chn-m-argumentative-reading,议论文阅读,chinese,语文,middle,8,cn,现代文阅读,data/kp/chinese/chn-m-argumentative-reading.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-argumentative-writing-m,议论文写作,chinese,语文,middle,8,cn,写作,data/kp/chinese/chn-m-argumentative-writing-m.json,3,3,2774,True,写作专题,0,False,0,0,1,0,True,True,5,missing_usable_textbook;exercises<1;common_errors<1;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_math_template
chn-m-classical-appreciation,文言文综合鉴赏,chinese,语文,middle,9,cn,古诗文阅读,data/kp/chinese/chn-m-classical-appreciation.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-classical-prose,经典文言文精读,chinese,语文,middle,8,cn,古诗文阅读,data/kp/chinese/chn-m-classical-prose.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-classical-sentences,文言特殊句式,chinese,语文,middle,8,cn,古诗文阅读,data/kp/chinese/chn-m-classical-sentences.json,2,2,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-classical-translation,文言文翻译,chinese,语文,middle,8,cn,古诗文阅读,data/kp/chinese/chn-m-classical-translation.json,2,2,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-classical-words,文言实词与虚词,chinese,语文,middle,7,cn,古诗文阅读,data/kp/chinese/chn-m-classical-words.json,2,2,2683,True,,0,False,0,0,1,0,True,True,5,missing_usable_textbook;exercises<1;common_errors<1;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_math_template
chn-m-comprehensive-language,综合性语言运用,chinese,语文,middle,9,cn,语言文字运用,data/kp/chinese/chn-m-comprehensive-language.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-descriptive-writing,描写方法与细节,chinese,语文,middle,7,cn,写作,data/kp/chinese/chn-m-descriptive-writing.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-dream-red-mansions,《红楼梦》选读,chinese,语文,middle,9,cn,整本书阅读与名著导读,data/kp/chinese/chn-m-dream-red-mansions.json,3,3,2635,True,,0,False,0,0,1,0,True,True,5,missing_usable_textbook;exercises<1;common_errors<1;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_math_template
chn-m-erta-essay-collection,散文杂文集,chinese,语文,middle,9,cn,整本书阅读与名著导读,data/kp/chinese/chn-m-erta-essay-collection.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-erta-foreign-novel,外国名著（《海底两万里》等）,chinese,语文,middle,8,cn,整本书阅读与名著导读,data/kp/chinese/chn-m-erta-foreign-novel.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-erta-stories,《朝花夕拾》,chinese,语文,middle,7,cn,整本书阅读与名著导读,data/kp/chinese/chn-m-erta-stories.json,3,3,2826,True,,0,False,0,0,1,0,True,True,5,missing_usable_textbook;exercises<1;common_errors<1;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_math_template
chn-m-erta-tales-heroes,《骆驼祥子》/《水浒传》,chinese,语文,middle,8,cn,整本书阅读与名著导读,data/kp/chinese/chn-m-erta-tales-heroes.json,3,3,2616,True,,0,False,0,0,1,0,True,True,5,missing_usable_textbook;exercises<1;common_errors<1;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_math_template
chn-m-essay-comprehensive,综合性作文,chinese,语文,middle,9,cn,写作,data/kp/chinese/chn-m-essay-comprehensive.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-expository-reading,说明文阅读,chinese,语文,middle,7,cn,现代文阅读,data/kp/chinese/chn-m-expository-reading.json,3,3,2694,True,,0,False,0,0,1,0,True,True,5,missing_usable_textbook;exercises<1;common_errors<1;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_math_template
chn-m-journey-west,《西游记》,chinese,语文,middle,7,cn,整本书阅读与名著导读,data/kp/chinese/chn-m-journey-west.json,3,3,2684,True,,0,False,0,0,1,0,True,True,5,missing_usable_textbook;exercises<1;common_errors<1;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_math_template
chn-m-literary-appreciation,文学类作品鉴赏,chinese,语文,middle,9,cn,现代文阅读,data/kp/chinese/chn-m-literary-appreciation.json,3,3,0,False,,0,False,0,0,1,0,False,False,7,missing_curriculum_md_raw;missing_usable_textbook;exercises<1;common_errors<1;missing_teaching_methods;missing_extensions;real_world<1,
chn-m-narrative-reading,记叙文阅读,chinese,语文,middle,7,cn,现代文阅读,data/kp/chinese/chn-m-narrative-reading.json,3,3,2754,True,,0,False,0,0,1,0,True,True,5,missing_usable_textbook;exercises<1;common_errors<1;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_math_template
chn-m-narrative-writing-m,记叙文写作,chinese,语文,middle,7,cn,写作,data/kp/chinese/chn-m-narrative-writing-m.json,3,3,2681,True,习作单元,0,False,0,0,1,0,True,True,5,missing_usable_textbook;exercises<1;common_errors<1;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_math_template
chn-m-novel-reading,小说阅读,chinese,语文,middle,8,cn,现代文阅读,data/kp/chinese/chn-m-novel-reading.json,3,3,2721,True,,0,False,0,0,1,0,True,True,5,missing_usable_textbook;exercises<1;common_errors<1;real_world<1;quality_flags,textbook_reference_only;has_placeholder;cross_subject_math_template
